age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan,score
53,12,14,18,674,0,0,0,1,4,772
65,13,22,23,814,0,0,0,1,4,938
62,13,13,13,598,0,0,0,0,4,699
54,13,19,14,283,0,0,0,0,4,383
26,10,18,17,512,0,0,0,0,4,583
62,13,13,27,507,0,0,0,1,4,623
69,13,14,16,822,0,0,0,0,4,934
52,10,24,24,237,0,0,0,0,4,347
40,7,14,4,596,0,0,0,1,4,662
19,15,15,14,806,0,0,0,0,4,869
73,9,22,4,258,0,0,0,1,4,367
68,8,15,4,905,0,0,0,0,4,1000
64,12,16,12,687,0,0,0,1,4,792
43,17,21,10,361,0,0,0,1,4,453
58,13,24,16,294,0,0,0,0,4,405
34,6,13,29,646,0,0,0,0,4,728
37,18,25,22,263,0,0,0,1,4,366
65,7,23,10,895,0,0,0,1,4,1001
20,8,14,11,253,0,0,0,1,4,307
42,18,21,24,427,0,0,0,1,4,533
51,8,20,30,703,0,0,0,0,4,812
33,10,25,9,911,0,0,0,1,4,989
59,6,15,29,974,0,0,0,0,4,1083
42,12,21,3,734,0,0,0,1,4,813
63,6,18,19,674,0,0,0,1,4,781
66,9,9,26,407,0,0,0,0,4,517
47,14,22,29,951,0,0,0,1,4,1064
35,18,24,9,261,0,0,0,0,4,347
40,14,17,17,526,0,0,0,1,4,615
51,9,24,11,807,0,0,0,1,4,903
24,9,12,12,810,0,0,0,1,4,868
37,14,19,3,354,0,0,0,1,4,428
26,18,20,19,547,0,0,0,0,4,630
64,10,18,16,237,0,0,0,0,4,345
63,8,25,18,539,0,0,0,1,4,654
57,13,19,4,636,0,0,0,0,4,729
55,11,25,28,413,0,0,0,1,4,533
36,7,15,18,247,0,0,0,1,4,324
70,10,12,2,839,0,0,0,0,4,933
31,13,20,18,882,0,0,0,1,4,965
41,6,25,21,885,0,0,0,1,4,979
63,12,25,11,306,0,0,0,0,4,417
49,10,17,6,702,0,0,0,0,4,784
38,6,15,21,433,0,0,0,1,4,514
34,7,24,20,752,0,0,0,0,4,837
26,13,24,20,232,0,0,0,1,4,316
72,7,13,6,591,0,0,0,1,4,690
26,13,21,23,355,0,0,0,0,4,438
61,9,22,19,376,0,0,0,0,4,487
46,9,12,21,744,0,0,0,1,4,833
46,14,17,26,529,0,0,0,1,4,633
64,13,14,22,597,0,0,0,0,4,710
33,10,22,27,606,0,0,0,0,4,698
21,14,24,29,276,0,0,0,0,4,364
56,9,19,12,536,0,0,0,0,4,632
49,12,16,13,544,0,0,0,0,4,634
67,12,22,24,480,0,0,0,1,4,606
43,8,11,30,571,0,0,0,1,4,664
33,10,22,9,616,0,0,0,0,4,690
48,14,15,30,661,0,0,0,0,4,768
26,15,15,6,891,0,0,0,1,4,954
35,14,21,23,859,0,0,0,1,4,953
56,7,18,2,523,0,0,0,0,4,606
21,15,17,24,791,0,0,0,1,4,869
69,13,20,13,542,0,0,0,0,4,657
70,6,21,24,389,0,0,0,0,4,510
20,7,20,3,748,0,0,0,1,4,799
49,11,12,27,255,0,0,0,1,4,355
35,17,22,23,547,0,0,0,0,4,644
50,7,22,14,679,0,0,0,1,4,773
65,13,18,3,733,0,0,0,0,4,832
69,8,11,6,285,0,0,0,1,4,380
24,11,18,10,765,0,0,0,1,4,829
40,16,17,4,1005,0,0,0,0,4,1082
74,6,23,10,815,0,0,0,0,4,928
64,13,13,20,937,0,0,0,0,4,1047
49,7,11,21,271,0,0,0,0,4,359
27,13,25,4,623,0,0,0,0,4,692
29,15,23,4,660,0,0,0,0,4,731
60,11,20,7,387,0,0,0,0,4,485
32,17,20,27,955,0,0,0,0,4,1051
41,6,23,2,793,0,0,0,0,4,865
53,11,22,19,388,0,0,0,1,4,494
51,10,14,29,941,0,0,0,0,4,1045
25,13,23,26,752,0,0,0,0,4,839
46,18,19,29,759,0,0,0,0,4,871
54,13,22,20,1019,0,0,0,0,4,1128
38,15,25,30,686,0,0,0,1,4,795
38,9,14,28,584,0,0,0,0,4,673
36,18,25,12,381,0,0,0,1,4,473
62,9,14,14,398,0,0,0,0,4,497
37,11,21,12,380,0,0,0,1,4,462
35,14,20,11,699,0,0,0,0,4,779
46,13,17,28,724,0,0,0,1,4,829
72,8,20,14,998,0,0,0,1,4,1113
65,11,23,4,515,0,0,0,1,4,619
38,18,22,7,953,0,0,0,1,4,1039
54,9,25,6,490,0,0,0,0,4,584
49,9,19,9,795,0,0,0,1,4,882
53,7,10,24,317,0,0,0,1,4,412
28,10,13,13,371,0,0,0,1,4,436
50,10,25,2,299,0,0,0,0,4,386
41,16,16,21,464,0,0,0,0,4,558
56,7,12,25,914,0,0,0,0,4,1014
43,17,21,20,230,0,0,0,1,4,332
43,18,24,21,483,0,0,0,0,4,589
20,9,19,26,1022,0,0,0,0,4,1096
39,16,25,29,571,0,0,0,1,4,681
46,10,10,11,781,0,0,0,0,4,858
30,7,24,21,983,0,0,0,1,4,1066
60,6,13,7,507,0,0,0,0,4,593
38,10,18,14,810,0,0,0,1,4,891
20,15,15,26,662,0,0,0,0,4,738
40,13,23,23,453,0,0,0,1,4,553
64,6,8,6,728,0,0,0,1,4,813
61,10,15,23,949,0,0,0,1,4,1059
51,10,15,28,834,0,0,0,0,4,938
41,14,19,13,375,0,0,0,1,4,463
55,7,8,27,743,0,0,0,1,4,841
70,9,25,27,655,0,0,0,1,4,787
21,18,24,14,526,0,0,0,1,4,604
64,8,14,12,598,0,0,0,1,4,697
27,8,17,13,566,0,0,0,0,4,631
54,6,25,25,861,0,0,0,1,4,972
27,6,18,6,817,0,0,0,0,4,874
36,16,24,16,240,0,0,0,0,4,332
45,6,14,8,249,0,0,0,0,4,322
20,7,10,7,736,0,0,0,1,4,781
22,9,17,24,568,0,0,0,0,4,640
47,6,23,30,628,0,0,0,0,4,734
73,11,12,11,669,0,0,0,1,4,777
31,14,14,2,405,0,0,0,0,4,466
24,7,21,29,687,0,0,0,0,4,768
57,10,21,17,456,0,0,0,1,4,562
72,6,11,17,412,0,0,0,1,4,519
32,6,9,5,918,0,0,0,0,4,970
61,6,8,6,979,0,0,0,1,4,1061
68,7,10,28,369,0,0,0,0,4,482
27,16,17,27,419,0,0,0,1,4,507
60,9,13,5,613,0,0,0,1,4,701
28,12,21,18,476,0,0,0,0,4,555
35,11,19,26,972,0,0,0,1,4,1064
35,10,12,24,928,0,0,0,0,4,1009
53,12,22,12,937,0,0,0,0,4,1036
66,7,12,27,868,0,0,0,1,4,981
65,7,18,15,266,0,0,0,0,4,371
54,12,18,19,293,0,0,0,1,4,397
54,10,15,29,915,0,0,0,0,4,1023
37,8,23,18,895,0,0,0,0,4,981
20,8,22,6,814,0,0,0,1,4,871
28,7,8,5,784,0,0,0,1,4,833
60,7,20,5,387,0,0,0,0,4,479
44,13,19,19,410,0,0,0,1,4,506
65,11,12,20,557,0,0,0,1,4,666
68,12,22,12,245,0,0,0,0,4,359
72,11,24,24,604,0,0,0,0,4,735
40,10,13,17,276,0,0,0,0,4,356
44,6,15,7,258,0,0,0,1,4,331
57,10,13,3,849,0,0,0,0,4,932
27,16,22,25,400,0,0,0,1,4,491
46,18,19,8,349,0,0,0,1,4,441
54,6,25,21,796,0,0,0,1,4,903
47,9,17,21,985,0,0,0,0,4,1079
40,14,19,16,1010,0,0,0,1,4,1100
55,11,25,2,255,0,0,0,0,4,348
67,8,21,7,262,0,0,0,1,4,366
47,14,19,3,997,0,0,0,0,4,1080
68,12,20,28,803,0,0,0,0,4,931
38,11,15,16,367,0,0,0,0,4,447
56,12,23,6,337,0,0,0,1,4,435
29,9,20,20,806,0,0,0,1,4,885
24,16,24,7,852,0,0,0,0,4,923
31,7,21,4,258,0,0,0,1,4,322
64,11,14,26,364,0,0,0,1,4,480
67,8,14,5,639,0,0,0,0,4,733
21,9,21,3,372,0,0,0,1,4,427
30,16,18,3,902,0,0,0,0,4,969
43,6,11,27,775,0,0,0,0,4,862
20,10,18,12,269,0,0,0,1,4,330
67,9,22,6,684,0,0,0,0,4,788
39,17,24,28,655,0,0,0,1,4,764
34,15,16,19,492,0,0,0,1,4,577
73,9,20,14,747,0,0,0,1,4,864
66,8,15,15,447,0,0,0,1,4,552
72,6,13,18,1009,0,0,0,1,4,1119
74,6,13,13,559,0,0,0,0,4,665
20,17,25,24,451,0,0,0,0,4,537
30,17,23,20,950,0,0,0,1,4,1041
41,6,7,3,705,0,0,0,0,4,762
22,6,13,17,294,0,0,0,0,4,352
18,14,23,18,941,0,0,0,1,4,1015
70,12,13,25,699,0,0,0,0,4,819
39,17,18,9,863,0,0,0,0,4,946
69,9,11,2,915,0,0,0,0,4,1006
72,12,24,25,996,0,0,0,1,4,1130
72,8,10,7,678,0,0,0,1,4,776
48,11,11,19,248,0,0,0,0,4,337
18,7,15,16,709,0,0,0,0,4,765
41,12,16,27,815,0,0,0,0,4,911
66,10,15,16,563,0,0,0,1,4,671
33,6,17,18,463,0,0,0,0,4,537
41,17,25,4,355,0,0,0,0,4,442
36,18,20,16,757,0,0,0,0,4,847
54,7,20,26,534,0,0,0,1,4,642
58,10,24,6,256,0,0,0,1,4,355
18,12,23,20,682,0,0,0,0,4,755
62,6,10,26,460,0,0,0,1,4,565
65,13,22,24,562,0,0,0,1,4,687
51,8,8,16,635,0,0,0,0,4,718
56,13,24,8,284,0,0,0,0,4,385
46,10,18,21,932,0,0,0,1,4,1028
50,11,15,28,285,0,0,0,1,4,390
20,15,24,23,594,0,0,0,1,4,677
53,12,16,19,596,0,0,0,1,4,697
39,10,16,18,764,0,0,0,1,4,848
21,9,22,30,423,0,0,0,0,4,505
42,6,9,19,643,0,0,0,0,4,719
70,13,21,27,687,0,0,0,0,4,818
68,11,13,15,874,0,0,0,0,4,981
29,8,8,11,866,0,0,0,0,4,922
52,9,15,29,737,0,0,0,1,4,843
45,17,24,22,599,0,0,0,1,4,708
25,6,18,18,240,0,0,0,0,4,307
31,18,23,29,771,0,0,0,0,4,872
40,16,22,9,330,0,0,0,0,4,417
44,15,19,28,318,0,0,0,0,4,424
36,16,16,2,454,0,0,0,0,4,524
62,11,16,13,388,0,0,0,0,4,490
18,12,13,23,867,0,0,0,1,4,934
64,7,10,22,641,0,0,0,1,4,745
44,9,25,15,483,0,0,0,1,4,577
21,7,17,23,460,0,0,0,0,4,528
59,13,19,21,652,0,0,0,1,4,765
67,13,14,27,709,0,0,0,1,4,831
74,6,18,28,771,0,0,0,0,4,897
44,17,18,21,489,0,0,0,1,4,590
35,15,24,27,360,0,0,0,0,4,461
73,12,14,25,365,0,0,0,0,4,489
27,16,16,14,448,0,0,0,0,4,521
23,16,19,15,860,0,0,0,0,4,933
22,8,22,14,590,0,0,0,1,4,657
47,13,17,19,291,0,0,0,1,4,388
65,13,15,19,548,0,0,0,1,4,661
37,11,17,5,324,0,0,0,1,4,395
22,9,24,14,508,0,0,0,1,4,578
31,18,23,20,637,0,0,0,1,4,730
71,7,25,21,679,0,0,0,1,4,804
57,8,18,3,910,0,0,0,0,4,996
42,16,18,10,566,0,0,0,0,4,652
59,11,19,10,565,0,0,0,1,4,665
25,16,19,4,477,0,0,0,1,4,542
45,12,12,19,606,0,0,0,1,4,695
20,13,19,19,889,0,0,0,0,4,960
20,7,7,26,961,0,0,0,0,4,1021
48,8,23,9,736,0,0,0,0,4,824
47,10,17,7,274,0,0,0,0,4,355
62,8,25,22,514,0,0,0,1,4,632
48,10,22,28,354,0,0,0,0,4,462
46,11,13,29,416,0,0,0,0,4,515
39,10,24,12,701,0,0,0,0,4,786
59,11,22,29,454,0,0,0,1,4,576
49,7,11,29,654,0,0,0,0,4,750
47,8,22,16,953,0,0,0,0,4,1046
72,11,25,25,364,0,0,0,1,4,498
41,13,25,28,549,0,0,0,1,4,657
49,9,13,3,242,0,0,0,1,4,317
44,9,12,10,452,0,0,0,0,4,527
67,8,25,12,475,0,0,0,1,4,588
51,12,18,28,939,0,0,0,0,4,1048
64,6,25,16,778,0,0,0,1,4,890
52,6,10,4,659,0,0,0,0,4,731
54,8,23,27,445,0,0,0,1,4,558
22,10,22,30,560,0,0,0,1,4,645
23,12,12,12,834,0,0,0,1,4,894
58,8,11,2,924,0,0,0,1,4,1004
60,10,23,23,857,0,0,0,1,4,974
38,11,21,13,501,0,0,0,1,4,585
46,17,18,3,417,0,0,0,1,4,502
57,7,11,20,922,0,0,0,1,4,1018
64,11,12,13,502,0,0,0,0,4,602
18,6,21,5,475,0,0,0,0,4,525
21,18,18,10,924,0,0,0,0,4,991
18,13,24,4,681,0,0,0,0,4,740
53,9,9,22,1002,0,0,0,0,4,1095
34,14,25,25,409,0,0,0,1,4,508
44,16,24,3,747,0,0,0,0,4,834
38,7,22,19,255,0,0,0,1,4,342
68,7,14,5,597,0,0,0,0,4,691
55,13,19,16,833,0,0,0,1,4,937
20,8,16,27,370,0,0,0,1,4,442
53,8,9,16,255,0,0,0,0,4,341
69,11,12,7,495,0,0,0,0,4,594
59,11,13,27,517,0,0,0,1,4,628
19,12,22,2,533,0,0,0,0,4,588
24,12,21,27,774,0,0,0,0,4,858
62,11,16,16,561,0,0,0,0,4,666
66,11,15,29,630,0,0,0,1,4,752
18,12,15,21,567,0,0,0,1,4,634
60,8,11,21,756,0,0,0,1,4,857
66,12,21,19,639,0,0,0,0,4,757
27,16,22,7,329,0,0,0,0,4,401
44,10,20,6,408,0,0,0,0,4,488
64,11,14,23,925,0,0,0,0,4,1037
62,7,8,17,297,0,0,0,1,4,392
34,13,23,30,987,0,0,0,0,4,1087
24,9,14,30,302,0,0,0,0,4,379
40,13,22,28,716,0,0,0,1,4,820
47,13,19,24,266,0,0,0,1,4,370
51,7,9,13,294,0,0,0,1,4,375
67,8,14,11,288,0,0,0,0,4,388
45,13,17,3,755,0,0,0,0,4,833
21,16,16,19,500,0,0,0,1,4,573
33,18,21,24,796,0,0,0,0,4,892
20,18,19,5,1012,0,0,0,1,4,1075
63,12,25,11,966,0,0,0,1,4,1078
44,13,24,22,889,0,0,0,1,4,993
37,9,18,16,888,0,0,0,1,4,969
31,18,19,11,364,0,0,0,1,4,444
46,8,11,20,237,0,0,0,1,4,323
23,17,17,28,723,0,0,0,0,4,808
48,7,8,11,574,0,0,0,0,4,648
30,8,24,18,834,0,0,0,1,4,915
19,7,22,6,595,0,0,0,1,4,650
55,15,18,35,1407,0,0,0,1,5,1531
26,13,23,36,1522,0,0,1,0,5,1621
49,13,18,22,1568,0,0,0,1,5,1671
43,8,21,17,709,0,0,0,0,5,798
24,19,27,8,1756,0,0,0,1,5,1835
37,14,24,36,1532,0,0,0,0,5,1643
58,15,26,29,1114,0,0,1,1,5,1244
50,13,23,21,1804,0,0,1,0,5,1912
49,8,17,31,973,0,0,1,0,5,1079
27,10,12,35,1656,0,0,1,0,5,1741
43,14,14,13,1794,0,0,1,0,5,1879
44,11,27,37,1639,0,0,1,0,5,1759
59,7,24,37,1237,0,0,0,1,5,1365
23,8,20,35,1250,0,0,0,1,5,1337
56,7,10,32,1976,0,0,1,1,5,2083
21,14,22,40,1165,0,0,1,0,5,1263
39,14,17,5,1470,0,0,1,0,5,1546
34,7,14,28,1126,0,0,1,0,5,1210
57,9,16,20,998,0,0,1,1,5,1102
39,14,21,9,951,0,0,0,0,5,1034
52,11,13,32,1427,0,0,1,1,5,1537
38,7,18,37,1059,0,0,0,0,5,1159
38,20,23,4,1357,0,0,1,1,5,1444
28,16,24,11,2030,0,0,0,1,5,2110
48,7,13,27,1930,0,0,0,1,5,2026
51,8,9,5,1036,0,0,1,0,5,1110
18,12,17,24,1027,0,0,0,0,5,1098
19,18,27,29,644,0,0,0,0,5,737
43,7,17,29,1582,0,0,1,0,5,1679
19,18,26,6,1563,0,0,1,0,5,1633
27,8,17,35,1760,0,0,1,1,5,1849
23,10,12,22,1355,0,0,0,0,5,1422
47,11,13,23,1973,0,0,1,0,5,2068
56,7,21,28,882,0,0,1,1,5,996
39,20,25,15,921,0,0,0,1,5,1021
50,15,22,23,825,0,0,1,0,5,936
55,15,18,27,1373,0,0,1,1,5,1490
22,15,15,25,813,0,0,0,0,5,890
46,7,22,9,1886,0,0,0,1,5,1971
56,12,21,22,733,0,0,0,1,5,845
41,12,21,21,1560,0,0,1,0,5,1656
46,10,10,10,871,0,0,1,1,5,949
22,8,20,39,1222,0,0,1,1,5,1313
47,18,27,5,1193,0,0,0,1,5,1291
25,11,14,19,1283,0,0,0,1,5,1353
57,7,14,36,1669,0,0,0,1,5,1784
33,15,18,35,1042,0,0,0,1,5,1144
30,15,16,36,1375,0,0,0,1,5,1473
26,16,16,32,720,0,0,0,1,5,811
32,11,18,35,1044,0,0,1,0,5,1141
24,19,20,33,662,0,0,1,0,5,759
19,9,9,14,1416,0,0,1,1,5,1469
19,20,26,14,1572,0,0,1,1,5,1653
52,6,12,31,1171,0,0,0,0,5,1272
34,9,23,17,1342,0,0,1,1,5,1427
20,18,27,8,1597,0,0,0,1,5,1671
42,7,11,14,1706,0,0,0,1,5,1781
33,8,20,27,1754,0,0,0,0,5,1842
39,8,11,18,1548,0,0,1,0,5,1625
55,9,23,10,1182,0,0,0,0,5,1279
29,13,27,33,1801,0,0,0,0,5,1903
49,12,24,20,1071,0,0,0,0,5,1176
36,15,15,18,1657,0,0,0,1,5,1742
53,14,25,7,1750,0,0,0,1,5,1850
37,6,7,28,1724,0,0,1,1,5,1804
36,19,23,20,1174,0,0,1,1,5,1274
18,8,12,39,718,0,0,0,0,5,795
42,9,9,20,1111,0,0,1,0,5,1192
57,10,18,26,1537,0,0,0,1,5,1649
28,19,23,28,2033,0,0,1,0,5,2132
45,13,21,15,1613,0,0,0,1,5,1708
26,15,25,8,1381,0,0,1,1,5,1457
42,13,23,27,1835,0,0,0,1,5,1941
27,13,19,11,1359,0,0,1,1,5,1431
59,12,27,16,606,0,0,0,1,5,721
33,11,24,6,892,0,0,1,1,5,968
29,12,14,34,1278,0,0,0,1,5,1368
50,14,25,5,1410,0,0,0,1,5,1505
47,7,18,8,869,0,0,1,1,5,951
54,8,20,18,1266,0,0,0,0,5,1366
45,17,19,5,853,0,0,1,0,5,940
52,8,16,26,1033,0,0,1,0,5,1136
46,11,24,16,1510,0,0,1,1,5,1609
30,10,22,36,1047,0,0,1,1,5,1147
36,15,15,28,1162,0,0,1,1,5,1258
47,17,20,24,606,0,0,1,0,5,715
40,8,24,6,1306,0,0,0,0,5,1384
30,18,18,9,2039,0,0,0,0,5,2114
30,18,22,6,1255,0,0,1,1,5,1333
36,6,11,23,1065,0,0,0,1,5,1142
40,18,24,34,1057,0,0,1,0,5,1174
53,10,14,34,1311,0,0,1,0,5,1423
50,13,18,10,918,0,0,1,1,5,1011
51,8,21,5,656,0,0,0,0,5,741
54,9,11,9,1175,0,0,0,0,5,1258
53,6,7,24,1078,0,0,1,0,5,1169
47,8,24,33,1840,0,0,1,1,5,1954
25,15,21,32,761,0,0,0,1,5,855
49,13,18,34,1495,0,0,0,0,5,1609
57,10,23,17,1811,0,0,1,0,5,1919
25,15,18,25,1746,0,0,1,0,5,1830
38,13,17,13,588,0,0,0,1,5,670
42,6,13,38,607,0,0,1,0,5,707
24,16,24,37,952,0,0,0,0,5,1053
41,19,22,38,1889,0,0,0,0,5,2009
40,14,18,38,640,0,0,1,1,5,752
22,12,26,29,1816,0,0,1,0,5,1906
52,7,10,30,1612,0,0,1,0,5,1712
57,10,13,38,908,0,0,0,0,5,1026
43,20,26,10,1263,0,0,0,0,5,1362
23,12,20,7,1401,0,0,0,1,5,1464
20,17,25,24,1126,0,0,0,1,5,1213
20,17,27,22,1182,0,0,1,0,5,1269
45,6,19,27,679,0,0,1,1,5,778
49,8,13,5,1730,0,0,1,0,5,1806
46,19,19,40,1018,0,0,0,0,5,1142
39,19,25,19,1998,0,0,0,0,5,2100
56,13,20,8,652,0,0,0,0,5,749
37,14,21,33,1114,0,0,1,1,5,1221
36,16,26,18,1493,0,0,1,1,5,1591
29,20,25,31,603,0,0,0,0,5,708
49,19,20,17,921,0,0,1,0,5,1027
56,6,25,32,1354,0,0,0,1,5,1474
52,13,24,19,1552,0,0,0,1,5,1661
37,7,25,23,889,0,0,1,0,5,982
45,11,21,16,668,0,0,1,0,5,762
54,15,19,39,977,0,0,0,1,5,1105
49,8,26,31,898,0,0,0,0,5,1012
56,12,14,37,624,0,0,1,1,5,745
41,18,22,23,1768,0,0,1,0,5,1873
49,15,25,27,1028,0,0,1,0,5,1145
28,19,26,15,1723,0,0,1,1,5,1813
25,19,24,37,1344,0,0,1,0,5,1450
35,10,14,17,1824,0,0,1,1,5,1902
50,14,17,8,983,0,0,1,1,5,1074
48,15,16,10,1441,0,0,0,1,5,1531
29,8,11,33,758,0,0,1,0,5,840
34,20,22,23,1152,0,0,0,1,5,1252
41,10,23,18,772,0,0,0,0,5,864
24,17,18,15,1959,0,0,1,1,5,2035
24,18,23,22,1786,0,0,1,0,5,1874
21,12,24,17,1941,0,0,0,0,5,2015
52,8,12,10,2041,0,0,0,0,5,2123
44,9,20,13,1344,0,0,0,1,5,1431
22,15,16,30,1634,0,0,1,0,5,1718
24,13,13,40,692,0,0,0,0,5,782
31,10,25,10,706,0,0,0,0,5,782
30,12,13,16,1975,0,0,1,0,5,2047
43,11,21,32,1812,0,0,1,1,5,1921
52,15,15,9,1285,0,0,0,0,5,1376
50,10,26,5,1135,0,0,0,1,5,1227
49,9,10,21,1855,0,0,0,0,5,1944
41,14,26,12,852,0,0,0,0,5,945
35,16,16,36,1238,0,0,0,1,5,1342
50,10,12,6,1991,0,0,1,1,5,2071
47,6,19,22,1600,0,0,1,0,5,1695
53,10,17,14,1731,0,0,1,1,5,1827
60,6,16,10,908,0,0,0,1,5,1001
25,7,7,5,1410,0,0,0,1,5,1455
38,9,11,39,790,0,0,0,0,5,887
38,9,21,20,1797,0,0,0,0,5,1885
30,6,18,35,780,0,0,1,0,5,870
44,9,11,6,1905,0,0,1,1,5,1977
59,15,21,23,1003,0,0,0,1,5,1122
60,12,16,35,1401,0,0,0,0,5,1524
42,18,26,29,1079,0,0,0,1,5,1195
35,11,13,29,996,0,0,1,0,5,1085
59,15,24,14,1073,0,0,0,1,5,1186
35,14,26,5,859,0,0,0,1,5,940
29,17,22,6,612,0,0,0,1,5,687
23,19,22,18,1774,0,0,0,0,5,1856
43,6,24,24,1898,0,0,1,1,5,1997
18,17,20,30,1208,0,0,1,1,5,1295
25,8,14,40,1233,0,0,0,1,5,1321
53,8,17,9,1814,0,0,0,0,5,1901
34,9,24,13,1468,0,0,1,1,5,1550
22,19,19,28,1715,0,0,0,0,5,1803
37,18,26,38,1155,0,0,1,0,5,1275
41,12,23,12,757,0,0,1,1,5,847
39,12,18,4,1409,0,0,1,0,5,1483
46,14,25,11,1024,0,0,0,1,5,1121
49,20,20,12,1599,0,0,0,0,5,1700
51,15,18,8,1936,0,0,1,1,5,2030
46,11,22,26,2035,0,0,0,1,5,2141
41,12,17,4,614,0,0,1,0,5,689
31,17,26,9,719,0,0,0,0,5,802
52,9,21,15,875,0,0,1,1,5,974
50,6,27,35,1381,0,0,0,0,5,1499
35,20,20,35,1040,0,0,1,0,5,1151
25,6,21,19,665,0,0,1,0,5,737
54,7,14,5,713,0,0,1,1,5,795
35,6,7,34,815,0,0,1,1,5,899
38,17,20,20,651,0,0,1,0,5,747
47,19,25,37,940,0,0,0,0,5,1068
60,13,14,12,646,0,0,0,0,5,745
26,20,20,27,1632,0,0,0,1,5,1726
25,20,27,10,1790,0,0,0,0,5,1872
29,17,21,7,1868,0,0,0,1,5,1943
60,6,16,26,1750,0,0,1,1,5,1860
50,8,11,15,1612,0,0,1,1,5,1698
27,11,21,9,819,0,0,1,1,5,889
49,11,22,19,1852,0,0,0,1,5,1954
32,14,23,22,965,0,0,1,0,5,1057
46,9,14,30,904,0,0,0,0,5,1003
24,17,23,16,1071,0,0,1,0,5,1152
41,19,22,9,1271,0,0,0,0,5,1362
31,20,26,22,1782,0,0,1,0,5,1882
22,10,13,26,772,0,0,0,0,5,843
18,12,12,25,1561,0,0,0,0,5,1628
42,14,16,29,697,0,0,0,1,5,799
32,19,25,20,1967,0,0,0,0,5,2063
56,8,23,11,877,0,0,0,0,5,975
33,7,12,21,1203,0,0,1,0,5,1277
32,19,25,25,1423,0,0,1,1,5,1526
22,20,20,29,1082,0,0,1,1,5,1175
53,8,10,23,1308,0,0,0,1,5,1403
52,11,12,4,933,0,0,0,0,5,1012
22,20,22,30,1768,0,0,0,0,5,1862
52,9,21,5,1745,0,0,0,0,5,1832
59,14,26,37,690,0,0,0,1,5,827
35,18,25,34,1331,0,0,1,0,5,1444
28,18,20,40,1230,0,0,1,0,5,1337
46,15,17,21,1731,0,0,0,0,5,1830
37,13,13,33,917,0,0,0,1,5,1014
49,15,21,13,1692,0,0,0,1,5,1791
37,10,17,34,961,0,0,0,1,5,1060
23,9,21,6,992,0,0,1,1,5,1053
24,20,26,20,1815,0,0,0,1,5,1906
60,15,20,16,665,0,0,1,1,5,778
44,16,22,37,1621,0,0,0,0,5,1740
37,11,11,30,1135,0,0,0,0,5,1224
35,15,22,18,1019,0,0,0,0,5,1109
34,19,27,33,1932,0,0,1,1,5,2047
53,11,20,14,1195,0,0,1,0,5,1294
43,17,23,20,712,0,0,1,0,5,816
58,11,23,30,950,0,0,1,1,5,1074
57,9,24,32,1193,0,0,1,1,5,1317
55,15,21,4,1717,0,0,1,1,5,1814
37,19,22,34,1927,0,0,0,0,5,2039
52,14,21,29,1342,0,0,1,1,5,1460
45,6,12,18,1324,0,0,0,1,5,1406
20,8,11,9,1061,0,0,1,0,5,1110
55,10,21,24,1270,0,0,0,1,5,1381
56,10,24,36,1751,0,0,1,1,5,1879
55,6,7,11,1939,0,0,0,0,5,2018
58,8,25,29,1285,0,0,0,1,5,1406
21,7,8,26,713,0,0,1,1,5,777
34,7,8,23,1935,0,0,1,0,5,2008
36,12,25,15,1341,0,0,1,1,5,1431
48,17,23,11,1715,0,0,1,1,5,1816
37,14,26,25,1461,0,0,1,1,5,1565
30,9,23,19,915,0,0,1,1,5,998
27,8,12,32,1660,0,0,1,0,5,1740
29,15,22,15,1245,0,0,1,1,5,1328
44,20,27,34,1253,0,0,1,1,5,1380
48,14,14,24,592,0,0,1,1,5,694
49,12,15,39,684,0,0,1,1,5,801
23,9,20,12,1842,0,0,1,0,5,1907
33,15,15,36,1266,0,0,0,1,5,1366
51,10,11,23,1412,0,0,0,1,5,1508
39,18,20,26,1038,0,0,0,1,5,1142
19,20,21,24,1578,0,0,1,0,5,1663
39,8,25,28,1956,0,0,0,1,5,2057
60,13,14,7,1395,0,0,0,0,5,1489
54,7,13,34,1218,0,0,1,0,5,1327
49,6,15,26,999,0,0,1,1,5,1097
18,14,15,24,1472,0,0,1,1,5,1545
53,12,18,27,1932,0,0,0,1,5,2043
47,17,25,13,1934,0,0,0,0,5,2036
18,15,20,23,1993,0,0,1,0,5,2070
51,11,12,27,1230,0,0,1,0,5,1332
51,14,21,8,1073,0,0,1,1,5,1169
36,8,17,28,1487,0,0,0,0,5,1576
54,11,24,10,1962,0,0,1,1,5,2063
43,11,23,9,1225,0,0,0,0,5,1311
33,16,25,28,829,0,0,1,0,5,932
49,8,17,34,582,0,0,0,0,5,690
46,15,21,8,1163,0,0,1,0,5,1254
60,13,20,4,993,0,0,1,1,5,1092
60,9,21,40,715,0,0,1,1,5,847
24,9,23,25,633,0,0,0,1,5,715
48,16,16,36,1596,0,0,1,0,5,1713
45,10,15,33,1464,0,0,0,0,5,1567
35,6,6,9,1436,0,0,0,0,5,1492
58,11,12,10,2047,0,0,0,1,5,2139
25,6,19,22,1401,0,0,0,1,5,1474
21,19,25,20,1839,0,0,1,1,5,1926
46,12,14,26,694,0,0,1,1,5,794
45,17,18,12,1698,0,0,0,1,5,1791
